Ticket.ID,Ticket.Open.Date...Time,Ticket.Close.Date...Time,Ticket_Summary
479776,5/15/2015,5/19/2015,Open OSS connection to PR1 (CO 8479)
479777,5/15/2015,5/22/2015,YFVENDPAY report change
479777,5/15/2015,5/22/2015,YFVENDPAY report change
479777,5/15/2015,5/22/2015,YFVENDPAY report change
479777,5/15/2015,5/22/2015,YFVENDPAY report change
479789,5/15/2015,5/15/2015,Grant access to ZZ:HR_SUPPORT_DISPLAY for JS0131729
479790,5/15/2015,5/26/2015,CATS | CSM : update new CAT ID and cancel old for staff card
479796,5/15/2015,5/21/2015,"Loyalt | SIN | Abnormality in sales for divisions - DFS COTAI LIMITADA, DFS NEW ZEALAND LIMITED, DFS HK LTD- ABU DHABI, DFS HONG KONG LIMITED"
479804,5/15/2015,6/16/2015,MIDPAC Spiff Test Run
479809,5/15/2015,5/19/2015,Enable the user ID SAPUSER1 in PR1 system
479810,5/15/2015,5/22/2015,POS#86 at Cairns store
479813,5/15/2015,5/27/2015,L2:Reporting issue:DWBI | SIM : Issue in insite report
479816,5/15/2015,06-01-2015,L2:Data issue:DWBI | SIM : Insight Discount Filter
479819,5/15/2015,5/20/2015,SFO service location for brand 1350 (Ghirardelli)
479825,5/15/2015,5/22/2015,L1|Urgent: Assistance Requested
479837,5/15/2015,5/18/2015,Sales I-Doc failed as Article listing was not interfaced to SAP 
479849,5/15/2015,5/21/2015,POS | HKG | HYS : User reports POS bank code not match credit slip
479854,5/15/2015,06-04-2015,L1 : P2P | SIN : User requests to transfer it to my name so that I can cancel the “ Goods Received” 
479857,5/15/2015,5/25/2015,DMS | HKG | CCM : sku creation error
479858,5/15/2015,5/19/2015,FX document from GL#5219-1106209 being cleared by batch job
479867,5/15/2015,5/26/2015,Goods Movement (WPUWBW) I-Doc failed due to PO Line Items blocked in SAP.
479869,5/15/2015,06-01-2015,Analysis & Feasible study to implement new HK home leave commission calculation
479871,5/15/2015,5/19/2015,L1 :User request to create Article Listing Using LSMW/WSM3- IDT PO Subsequent document create failed as Article listing was not send to SAP.
479886,5/15/2015,5/18/2015,MCS/SIN2 -  To avoid delay in inventory interface to CAG Wincor POS
479887,5/15/2015,5/19/2015,L1|POS| SIN : India missing sales - 14 May 2015
479888,5/15/2015,06-01-2015,Global Loyal T Program on Fashion Clearance - IMPT - STARTING MAY 1
479897,5/15/2015,5/21/2015,To check and standardize HRS interfacing job for Singapore to interface HRS file prior to MCS job 
479898,5/15/2015,6/14/2015,Logic check for selling cut off time
479899,5/15/2015,06-04-2015,Galaxy Countwise setting
479901,5/15/2015,5/22/2015,DFSNZ1server migration 
479907,5/15/2015,5/26/2015,PO Change I-Doc (PORDCH) failed as Purchase Order not available in SAP
479927,5/15/2015,6/17/2015,POS| Tahiti not listed on the country code in the ipad
479936,5/15/2015,06-01-2015,SAP | MAC : profile setup in SRM
479937,5/15/2015,06-04-2015,SAP | Create new site 2031 for Hotel Kanoa store in Saipan in cost cente
479939,5/15/2015,5/25/2015,L1 SAP | Update SyRUS COA mapping for GL accts 7702219 & 7703299 Amortization
479947,5/15/2015,5/25/2015,WF | NAM : Enterprise Scan issue
479948,5/15/2015,5/27/2015,POS | Overriding Promo on Wincor
479954,5/16/2015,5/16/2015,"POS | NAM : Hawaii Waikiki Galleria Wincor Registers ""No Default profiles"""
479967,5/16/2015,5/28/2015,"<L1>CW | OKI : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Guam, Saipan and Okinawa (10, 12, 13, 14, 8, 9)"
479969,5/16/2015,5/22/2015,SGGLBDSBI13 Filesystem /mstr_dump Above THRESHOLD Limit & MicroStrategy I Server on SGGLBDSBI13 is NOT running
479971,5/16/2015,5/25/2015,"CW | AUS : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Australia (18, 19)"
479973,5/16/2015,5/25/2015,"<L1>Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, New Zealand (4, 20)"
479975,5/16/2015,5/25/2015,"<L1>Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
479978,5/16/2015,5/25/2015,"<L1>CW | ABD : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Abu Dhabi (16)"
479998,5/16/2015,5/26/2015,MCS | Showing UPC bercode request
480003,5/17/2015,5/22/2015,INFORM - INFORM Load - SIN/20150516 Load Aborted. Log a P2 ticket
480019,5/17/2015,06-10-2015,L1:INSIGHT | GUM : Receipt Inquiry_KIM MI AE
480021,5/17/2015,06-01-2015,XTRAX | OKI : Uploading request of PaxTrax 
480025,5/17/2015,5/18/2015,L1 | sku’s are not scanning in POS
480031,5/17/2015,5/22/2015,LoyalT | Loyal T daily report
480039,5/18/2015,5/20/2015,DWBI | SIN :  Not able to connect to INFORM Red brick DB
480042,5/18/2015,5/22/2015,L2:Load failure:INFORM  - VTF/20150517 Load Aborted. Log a P2 ticket
480046,5/18/2015,5/25/2015,"<L1>CW | HKG | HKIA : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
480048,5/18/2015,5/25/2015,"<L1>CW | GUM :Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Guam, Saipan and Okinawa (10, 12, 13, 14, 8, 9)"
480050,5/18/2015,06-01-2015,L2: Load delay:DWBI | GUM : Update of Inform Reports at I Drive for May 17 Sales 
480051,5/18/2015,5/22/2015,"CW | MAC : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
480055,5/18/2015,5/29/2015,checking missing DSA from the online report 
480057,5/18/2015,5/28/2015,"<L1>CW | ABD : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Abu Dhabi (16)"
480059,5/18/2015,06-01-2015,Inventory Unit Variance Initial Analysis for this week
480061,5/18/2015,06-01-2015,Inventory Variance Analysis ticket
480062,5/18/2015,06-01-2015,L1:INFORM | FDM Extract to Finance Team
480063,5/18/2015,5/25/2015,L1: Hainan sales posting
480064,5/18/2015,06-09-2015,L1:INFORM | Month End Activity Planner Preparation
480066,5/18/2015,5/25/2015,L1:Sanya sales posting
480067,5/18/2015,5/25/2015,L1:Vietnam sales posting
480068,5/18/2015,06-01-2015,L1:INFORM_Weekend_Monitoring
480069,5/18/2015,06-10-2015,L1:INFORM | Quarterly maintenance(Q 1/2/3/4)  - Plan  and Schedule
480070,5/18/2015,5/25/2015,NA-NT NC cerdit card status from 6-11 May 2015
480071,5/18/2015,5/26/2015,L2:Load delay:DWBI | HKG | CCM :  INFORM - Daily and Weekly reports for 16-May are missing
480082,5/18/2015,5/29/2015,L1|To add Okinawa servers to Wincor VPN Profile
480085,5/18/2015,5/25/2015,CPRS Database Hung
480089,5/18/2015,5/20/2015, P2P workflow Issue
480095,5/18/2015,5/25/2015,CATS | SIN : Unable to perform downgrade function in CATS
480097,5/18/2015,6/14/2015,Damage??Refund
480117,5/18/2015,5/21/2015,EDI: vendor LVMH Makeup Forever #173120 cannot receive EDI PO#0700134069 
480124,5/18/2015,5/29/2015,SAP | OKI : P2P Profile creation
480128,5/18/2015,5/22/2015,SAP | Change the ID of Sarah to t_sarahtan in SAP
480129,5/18/2015,5/19/2015,Bali backstore program
480130,5/18/2015,5/22/2015," Abnormality in sales for divisions - DFS COTAI LIMITADA, DFS NEW ZEALAND LIMITED, DFS HK LTD- ABU DHABI, DFS HONG KONG LIMITED"
480132,5/18/2015,5/22/2015,L1 Payment Term Setup in SAP
480134,5/18/2015,5/21/2015,Info record change I-Docs ( INFREC ) failed as Info create was not available in SAP
480135,5/18/2015,5/27/2015,L2:Hysan Store performance report 
480138,5/18/2015,5/18/2015,Data fix to create 4 variants in PH1 for lock ID program
480153,5/18/2015,5/20/2015,MCS | IND : Sale report 1-15 may 2015
480154,5/18/2015,06-01-2015,L1: I-Doc Monitoring Activities for the week 03 & 04 -MAY'2015 
480158,5/18/2015,5/19/2015,Zero out the remaining cost for Hainan Wholesale sku warning report
480162,5/18/2015,5/21/2015,PR1 HR IDOC Failure
480164,5/18/2015,6/14/2015,GUCCI receipt
480167,5/18/2015,5/20/2015,"New User Profile Creation in UK1 - Arulraj Victor ""c_aarulraj"""
480169,5/18/2015,06-01-2015,LOYALT | SIN : User reports issue with DSA report
480175,5/18/2015,5/25/2015,HKG - rSKU 17076290
480187,5/18/2015,5/19/2015,"SAP | user account not in validity date _ Browne, Mark "
480188,5/18/2015,5/28/2015,L1: To address the queries and clarifications raised by NSPS & SAP internal support teams for this week (18.05.2015 to 22.05.2015)
480196,5/18/2015,5/18/2015,"Unable to download SAP reports to excel, settings changed"
480196,5/18/2015,5/18/2015,"Unable to download SAP reports to excel, settings changed"
480196,5/18/2015,5/18/2015,"Unable to download SAP reports to excel, settings changed"
480196,5/18/2015,5/18/2015,"Unable to download SAP reports to excel, settings changed"
480197,5/18/2015,5/18/2015,Enable the user ID SAPUSER2 in PR1 system
480199,5/18/2015,5/27/2015,L2:Reporting issue:Inform | Report not pulling all departments - Fashion Team
480205,5/18/2015,5/22/2015,Assign new roles to ABD users
480212,5/18/2015,5/25/2015,Hugo Boss HK PO#398294 inv#380197526 - missing infor record on PO line 46
480217,5/18/2015,5/25/2015,Hugo Boss HK SAP PO#3000251472 - missing infor on line 299 & 301 (inv#380197533)
480219,5/18/2015,5/26/2015,EDI vendor - Request for text file
480221,5/18/2015,5/18/2015,PR1 Basis data fix access
480223,5/18/2015,06-07-2015,Review SAP Document for Cost Loading in Document Currency
480228,5/18/2015,5/25/2015,L1 FINANCE | SIN : Extraction of Invoicing party and respective TP codes for LVMH vendors 
480228,5/18/2015,5/25/2015,L1 FINANCE | SIN : Extraction of Invoicing party and respective TP codes for LVMH vendors 
480228,5/18/2015,5/25/2015,L1 FINANCE | SIN : Extraction of Invoicing party and respective TP codes for LVMH vendors 
480228,5/18/2015,5/25/2015,L1 FINANCE | SIN : Extraction of Invoicing party and respective TP codes for LVMH vendors 
480232,5/18/2015,5/28/2015,"<L1>Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, JFK (24)"
480244,5/18/2015,5/19/2015,Alert - Okinawa Missing Transaction Reported
480247,5/18/2015,06-04-2015,POS| SIN  :  Removal of Diners button from POS (HK Division)
480248,5/18/2015,5/22/2015,Regarding CO 8027 - PRED PO changes testing
480252,5/18/2015,5/25/2015,Monitoring efforts for 18.05.2015 to 22.05.2015
480254,5/18/2015,06-01-2015,Kronos Countwise | Understanding As-Is of Kronos and Okinawa
480258,5/18/2015,06-01-2015,MCS | SIN: assortment grid issue 
480260,5/18/2015,6/15/2015,L1 :: SCM Internal monitoring and Production support tracker 
480264,5/18/2015,5/27/2015,L2:Reporting issue:INSIGHT | HKG | HYS : Hysan SA (Luxury & Beauty) Daily 
480271,5/18/2015,06-01-2015,Requested for daily generated reports which are generated in nightly job from 05.03.15 to 05.05.15
480272,5/18/2015,5/25/2015,"Kronos Countwise | ERROR: Countwise to INSIGHT Traffic 12AM Extraction in SGGLBDCNTR01 (Okinawa, Guam, Saipan)"
480278,5/19/2015,5/26/2015,SCM | HAW : Tori richard UPC's not scanning
480282,5/19/2015,5/25/2015,L2:Load failure:DFSDUPLDFACTINVDETAIL Failed with 3
480286,5/19/2015,5/27/2015,SAP : NAM : P2P and workflow systems - please set up Iehab Ibrahim and Parker Gundersen
480288,5/19/2015,06-11-2015,Kronos Training
480293,5/19/2015,5/20/2015,SCM | NAM : MSC fail to print out the E3 picking document
480295,5/19/2015,5/28/2015,"<L1>CW | OKI : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Guam, Saipan and Okinawa (10, 12, 13, 14, 8, 9)"
480297,5/19/2015,5/28/2015,"<L1>CW | SIN : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
480307,5/19/2015,5/27/2015,SAP access
480324,5/19/2015,5/27/2015,Change all the ABD leave absence records to time constraint 2. 
480326,5/19/2015,5/25/2015,FINANCE | SIN : User requests to get report group on the attached ECCS – GR55 report
480330,5/19/2015,5/26/2015,CSM | SIN :  User reports issue with MUMBAI LIQ STORE ORDER: SID0232143
480333,5/19/2015,5/27/2015,PAXTRAX | OKI : User requests to Refund?????????
480335,5/19/2015,06-11-2015,PAXTRAX | OKI : User requests to Refund?????????
480336,5/19/2015,06-04-2015,MCS | HKG | CCM : User requests to link CSKU#37691649 to the correct RSKU#10439776
480337,5/19/2015,06-01-2015,L2:DWBI | SIN : User requests product class extraction modification 
480340,5/19/2015,06-10-2015,Request for receiver
480341,5/19/2015,5/27/2015,Loyal T | One of the transaction (bought from Aus. Cos department) on 15 May cannot flow to Concierge UI
480346,5/19/2015,5/22/2015,SAP | MAC | FS : User requests to Re-set SAP PHR &QHR password
480347,5/19/2015,5/27/2015,L2:Data issue:Vietnam - MTD Inventory Data Issue
480358,5/19/2015,06-08-2015,Frequency of POS Sales Alert
480362,5/19/2015,06-08-2015,HKTB Summer Campaign
480371,5/19/2015,5/26/2015,SAP | SMRF1505-03 Create new sites 2025 & 2026 in existing cost centre
480373,5/19/2015,5/29/2015,Galaxy Set up
480375,5/19/2015,5/26/2015,"MCS | SIN : VARIANCE SALES FOR MEDAN SHOP DATA DATE : MAY 7 ,2015"
480388,5/19/2015,5/26/2015,MCS : URGENT - PCNs Problem on Hawaii MCS
480389,5/19/2015,06-01-2015,L1: INFORM DB Refresh
480397,5/19/2015,5/27/2015,CATS : Cartier sales in CATS
480410,5/19/2015,5/22/2015,CSKU 37153905 not in RTV at MCS
480419,5/19/2015,5/26/2015,L1 :: DMS | HKG | CCM : DMS sku authorization failed
480420,5/19/2015,5/22/2015,STYL_ID not interfaced to INSIGHT - Suspensions in CSKU table
480421,5/19/2015,06-01-2015,L2:Variance between SEC and Sales Flash report
480423,5/19/2015,6/17/2015,To test the file interface from CATS to ACXIOM server
480425,5/19/2015,5/19/2015,To Provide Data fix access
480426,5/19/2015,5/25/2015,Sanya Own Sales 6 May'15 discrepancy
480430,5/19/2015,5/21/2015,CSA| HKG | CCM : User reports -ve AFS in GDC warehouse 62_01
480438,5/19/2015,5/25/2015,CSM | HKG | ATL : MidPac D66 & D76 Intransit Update as of Apr 28
480444,5/19/2015,5/20/2015,SCM | MNZ INVOICE NOT SHOWN FOR VIETNAM ORDERS *URGENT*
480446,5/19/2015,06-01-2015,Redemption ticket for casino event - data extraction 
480448,5/19/2015,5/26/2015,L1 : Change Requester of PO#8300059059 to Marc Ho
480450,5/19/2015,5/20/2015,CRS | To check the different between MCS and CRS sales
480451,5/19/2015,5/29/2015,{DATA REPROCESS} CA#479485 SINGAPORE TRAFFIC MONITORING STATUS 14 MAY CA#479486(LBS)
480452,5/19/2015,5/19/2015,Authorization required for the data Fix:CA479871- L1:User request to create Article Listing and MAP Updates in SAP
480459,5/19/2015,5/26/2015,Goods Movement I-Doc(WPUWBW) failed due to Article and listing was not send to SAP
480460,5/19/2015,06-01-2015,CSM : Issue for HKG CMS - New agent type for hotel referral 
480461,5/19/2015,6/19/2015,To Configure Loyal T MTD Sales Summary Report for WAIKIKI GALLERIA (Weekly) & HAWAII Airport (weekly)
480462,5/19/2015,5/25/2015,DMS : Skus cannot be reflected in system
480470,5/19/2015,5/20/2015,MCS : UPC issue on Sku# 17297656
480471,5/19/2015,5/25/2015,MCS : Appeal for Price Adjustment - Spirits
480473,5/19/2015,06-03-2015,L2:Reporting issue:INSIGHT : COD Location 503 - sales report
480474,5/19/2015,06-11-2015,SAP Basis | [New GL] Incidents as at 29 Apr at 17:00 SGT - ticket #476680
480476,5/19/2015,6/14/2015,"L1 : cancellation not possible for, follow-on documents exist"
480481,5/19/2015,06-01-2015,{DATA REPROCESS} CA#479216 HONG KONG TRAFFIC MONITORING STATUS 13 MAY CA#479217(LBS)
480485,5/19/2015,5/25/2015,POS | Unable to login to Preoroder Delivery System - User request to check on Priority
480486,5/19/2015,5/27/2015,L1| EOD monitoring and Master data interface monitoring
480487,5/19/2015,5/26/2015,DMS | MCM Packaing order - Bali AP - add STL 282 in below SKUs
480488,5/19/2015,5/27/2015,L1|Sales alert check
480490,5/19/2015,5/22/2015,SCM | CLINIQUE LINK SKU - not able to scan to POS 
480491,5/19/2015,5/26/2015,CSM | MCS & POS Discount Code Desc - Discount Codes mapping in POS & MCS for Division 20 (India) with Discount Description
480493,5/19/2015,06-12-2015,Part timer leave hour incorrect.
480494,5/19/2015,5/28/2015,"<L1>Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, LAX and SFO (23, 21)"
480502,5/19/2015,5/28/2015,"<L1>Kronos Countwise | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hawaii (5, 15)"
480504,5/19/2015,5/22/2015,Inquiry regarding Alternate retail population in DMS
480506,5/19/2015,5/27/2015,SCM | Gain access to functions from MCS - unable to access to 023 inquiry monthly sales under 01 sku management
480516,5/20/2015,5/21/2015,LOYALT : Add back the tickets
480518,5/20/2015,5/21/2015,336674/PARIS38/SALESMNT41 @ PAX1 
480523,5/20/2015,5/26/2015,POS : Reconfigure register 944 to register 13
480530,5/20/2015,5/28/2015,"<L1>CW | SIN : Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
480532,5/20/2015,5/25/2015,Disk ASP 1 is 85.2651% used in KSENV5U
480536,5/20/2015,06-05-2015,L1:DWBI | HAW : DT0518 DT15-1038-22 Sales search
480537,5/20/2015,5/27/2015,L2:Reporting issue:INFORM : BI report
480538,5/20/2015,5/25/2015,SAP | SIN : Pacer Interface issue 
480539,5/20/2015,5/22/2015,Realign skus for vendor 129619 and 139402
480550,5/20/2015,5/27/2015,has subclass alignment  affected MCS inventory qty
480552,5/20/2015,5/25/2015,L'Occitane | CSKU#37132735 Not Flowing to E3
480554,5/20/2015,5/27/2015,EDI Reporting missing: vendor Coach #390336 for week of 10-16May2015
480555,5/20/2015,5/25/2015,FINANCE | SIN : TELLC 2013 Audit: SAP Journal Entries Extraction
480563,5/20/2015,5/25/2015,DFI TR that need to be moved to QT1 and UK1
480565,5/20/2015,5/26/2015,TX_DT_KEY > BIZ_DT_KEY and PRCSSNG_DT_KEY in sales transactions
480567,5/20/2015,5/28/2015,DMS PO# 66-121026 Not Interface to SAP (IAn Macleod Distillers Ltd)
480574,5/20/2015,5/27/2015,CATS| HKG | OTH : Loyal T Add back points for SFO 
480577,5/20/2015,5/21/2015,L1|DFS Nam: retrieve electronic journal for txn910-211-10230 biz dated 21 Dec 2014
480593,5/20/2015,5/28/2015,MCS | GUM : Cartier PCN 13 May 2015 - TBG Guam
480597,5/20/2015,5/22/2015,PO 125748 || CSKU 34050039 mismatch in ordered units
480598,5/20/2015,6/15/2015,Request to sync up DMS and INFORM for Collection Description 
480599,5/20/2015,5/26/2015,L2: Reporting issue:Missing EDI weekly report: Coach #390336
480604,5/20/2015,5/27/2015,Hawaii missing sales - Kahului 11-13 May 2015
480613,5/20/2015,5/27/2015,L1 : P2P | SAP ERROR - need to cancel confirmed line item in blanket PO
480632,5/20/2015,5/20/2015, Authoraization Required for Data Fiix L1 CA 480357 : To Reverse IDT PO # 59337 and its documents in SAP 
480634,5/20/2015,5/28/2015,GDC | HKG | ATL : User reports 2 Celine skus have been unsynchronized in GDC MCS and WRX since Yr 2013
480645,5/20/2015,5/26/2015,Location Translation File - Production
480649,5/20/2015,5/27/2015,L1 to mark vendor for deletion in SAP - co code 9226 5 & 8 series vendor
480649,5/20/2015,5/27/2015,L1 to mark vendor for deletion in SAP - co code 9226 5 & 8 series vendor
